Handicap,W1_ID,Family,Best_pattern,Best_index,Legal_replies,Within_one_of_global_best,No_White_capture_near_best,Global_best_pattern,Global_best_index
4,42,1,818,-9.66,1070,0,0,3707,-11.56
4,42,2,3595,-8.06,1811,0,0,3707,-11.56
4,42,3,3707,-11.56,786,17,17,3707,-11.56
4,42,4,5149,-10.52,1157,0,0,3707,-11.56
4,42,5,5706,-7.2,797,0,0,3707,-11.56
4,42,6,6503,-7.2,797,0,0,3707,-11.56
4,42,7,7300,-8.6,797,0,0,3707,-11.56
0,43,0,85,-2.78,797,76,76,85,-2.78
3,43,0,85,-5.78,797,0,0,3586,-8.52
3,43,1,1855,-7.4,1070,0,0,3586,-8.52
3,43,2,3586,-8.52,1811,26,26,3586,-8.52
4,43,0,85,-6.78,797,0,0,3707,-10.24
4,43,1,1855,-8.4,1070,0,0,3707,-10.24
4,43,2,3586,-9.52,1811,5,5,3707,-10.24
4,43,3,3707,-10.24,786,73,73,3707,-10.24
4,43,4,5149,-7.02,1157,0,0,3707,-10.24
4,43,5,5706,-5.88,797,0,0,3707,-10.24
4,43,6,6503,-5.88,797,0,0,3707,-10.24
4,43,7,7300,-7.28,797,0,0,3707,-10.24
0,44,0,85,-1.66,797,39,39,85,-1.66
3,44,0,85,-4.66,797,0,0,3398,-6.54
3,44,1,818,-6.22,1070,12,12,3398,-6.54
3,44,2,3398,-6.54,1811,49,49,3398,-6.54
4,44,0,85,-5.66,797,0,0,3707,-9.12
4,44,1,818,-7.22,1070,0,0,3707,-9.12
4,44,2,3398,-7.54,1811,0,0,3707,-9.12
4,44,3,3707,-9.12,786,37,37,3707,-9.12
4,44,4,5149,-5.9,1157,0,0,3707,-9.12
4,44,5,5706,-4.76,797,0,0,3707,-9.12
4,44,6,6503,-4.76,797,0,0,3707,-9.12
4,44,7,7300,-6.16,797,0,0,3707,-9.12
0,45,0,85,-1.66,797,41,39,85,-1.66
3,45,0,85,-4.66,797,0,0,3398,-6.54
3,45,1,818,-6.22,1070,12,12,3398,-6.54
3,45,2,3398,-6.54,1811,158,158,3398,-6.54
4,45,0,85,-5.66,797,0,0,3707,-9.12
4,45,1,818,-7.22,1070,0,0,3707,-9.12
4,45,2,3398,-7.54,1811,0,0,3707,-9.12
4,45,3,3707,-9.12,786,39,37,3707,-9.12
4,45,4,5149,-5.9,1157,0,0,3707,-9.12
4,45,5,5706,-4.76,797,0,0,3707,-9.12
4,45,6,6503,-4.76,797,0,0,3707,-9.12
4,45,7,7300,-6.16,797,0,0,3707,-9.12
0,46,0,85,-1.66,797,41,39,85,-1.66
3,46,0,85,-4.66,797,0,0,3398,-6.54
3,46,1,818,-6.22,1070,12,12,3398,-6.54
3,46,2,3398,-6.54,1811,158,158,3398,-6.54
4,46,0,85,-5.66,797,0,0,3707,-9.12
4,46,1,818,-7.22,1070,0,0,3707,-9.12
4,46,2,3398,-7.54,1811,0,0,3707,-9.12
4,46,3,3707,-9.12,786,39,37,3707,-9.12
4,46,4,5149,-5.9,1157,0,0,3707,-9.12
4,46,5,5706,-4.76,797,0,0,3707,-9.12
4,46,6,6503,-4.76,797,0,0,3707,-9.12
4,46,7,7300,-6.16,797,0,0,3707,-9.12
0,47,0,85,-0.66,797,24,19,85,-0.66
3,47,0,85,-3.66,797,0,0,818,-5.22
3,47,1,818,-5.22,1070,26,20,818,-5.22
3,47,2,3086,-3.77,1811,0,0,818,-5.22
4,47,0,85,-4.66,797,0,0,3707,-8.12
4,47,1,818,-6.22,1070,0,0,3707,-8.12
4,47,2,3086,-4.77,1811,0,0,3707,-8.12
4,47,3,3707,-8.12,786,22,17,3707,-8.12
4,47,4,5149,-7.58,1157,2,2,3707,-8.12
4,47,5,5706,-3.76,797,0,0,3707,-8.12
4,47,6,6503,-3.76,797,0,0,3707,-8.12
4,47,7,7300,-5.16,797,0,0,3707,-8.12
0,48,0,85,-1.22,797,20,19,85,-1.22
3,48,0,85,-4.22,797,0,0,818,-5.78
3,48,1,818,-5.78,1070,21,20,818,-5.78
3,48,2,3595,-4.18,1811,0,0,818,-5.78
4,48,0,85,-5.22,797,0,0,3707,-8.68
4,48,1,818,-6.78,1070,0,0,3707,-8.68
4,48,2,3595,-5.18,1811,0,0,3707,-8.68
4,48,3,3707,-8.68,786,18,17,3707,-8.68
4,48,4,5149,-7.94,1157,1,1,3707,-8.68
4,48,5,5706,-4.32,797,0,0,3707,-8.68
4,48,6,6503,-4.32,797,0,0,3707,-8.68
4,48,7,7300,-5.72,797,0,0,3707,-8.68
0,49,0,792,-7.3,797,5,5,792,-7.3
3,49,0,792,-10.3,797,0,0,1350,-11.86
3,49,1,1350,-11.86,1070,5,5,1350,-11.86
3,49,2,3086,-11.31,1811,3,3,1350,-11.86
4,49,0,792,-11.3,797,0,0,4459,-14.76
4,49,1,1350,-12.86,1070,0,0,4459,-14.76
4,49,2,3086,-12.31,1811,0,0,4459,-14.76
4,49,3,4459,-14.76,786,5,5,4459,-14.76
4,49,4,5616,-10.96,1157,0,0,4459,-14.76
4,49,5,6413,-10.4,797,0,0,4459,-14.76
4,49,6,7210,-10.4,797,0,0,4459,-14.76
4,49,7,8007,-11.8,797,0,0,4459,-14.76
0,50,0,767,-2.78,797,31,31,767,-2.78
3,50,0,767,-5.78,797,0,0,3646,-8.49
3,50,1,1328,-7.34,1070,0,0,3646,-8.49
3,50,2,3646,-8.49,1811,69,69,3646,-8.49
4,50,0,767,-6.78,797,0,0,4434,-10.24
4,50,1,1328,-8.34,1070,0,0,4434,-10.24
4,50,2,3646,-9.49,1811,7,7,4434,-10.24
4,50,3,4434,-10.24,786,31,31,4434,-10.24
4,50,4,5588,-6.44,1157,0,0,4434,-10.24
4,50,5,6388,-5.88,797,0,0,4434,-10.24
4,50,6,7185,-5.88,797,0,0,4434,-10.24
4,50,7,7982,-7.28,797,0,0,4434,-10.24
0,51,0,85,-3.3,797,76,76,85,-3.3
3,51,0,85,-6.3,797,0,0,3586,-8.86
3,51,1,1855,-7.92,1070,3,3,3586,-8.86
3,51,2,3586,-8.86,1811,55,55,3586,-8.86
4,51,0,85,-7.3,797,0,0,3707,-10.76
4,51,1,1855,-8.92,1070,0,0,3707,-10.76
4,51,2,3586,-9.86,1811,3,3,3707,-10.76
4,51,3,3707,-10.76,786,73,73,3707,-10.76
4,51,4,5149,-7.54,1157,0,0,3707,-10.76
4,51,5,5706,-6.4,797,0,0,3707,-10.76
4,51,6,6503,-6.4,797,0,0,3707,-10.76
4,51,7,7300,-7.8,797,0,0,3707,-10.76
0,52,0,85,-3.64,797,76,76,85,-3.64
3,52,0,85,-6.64,797,0,0,3586,-9.08
3,52,1,1855,-8.26,1070,19,19,3586,-9.08
3,52,2,3586,-9.08,1811,55,55,3586,-9.08
4,52,0,85,-7.64,797,0,0,3707,-11.1
4,52,1,1855,-9.26,1070,0,0,3707,-11.1
4,52,2,3586,-10.08,1811,0,0,3707,-11.1
4,52,3,3707,-11.1,786,73,73,3707,-11.1
4,52,4,5149,-7.88,1157,0,0,3707,-11.1
4,52,5,5706,-6.74,797,0,0,3707,-11.1
4,52,6,6503,-6.74,797,0,0,3707,-11.1
4,52,7,7300,-8.14,797,0,0,3707,-11.1
0,53,0,792,-7.97,797,5,5,792,-7.97
3,53,0,792,-10.97,797,0,0,1350,-12.53
3,53,1,1350,-12.53,1070,5,5,1350,-12.53
3,53,2,3086,-11.22,1811,0,0,1350,-12.53
4,53,0,792,-11.97,797,0,0,4459,-15.43
4,53,1,1350,-13.53,1070,0,0,4459,-15.43
4,53,2,3086,-12.22,1811,0,0,4459,-15.43
4,53,3,4459,-15.43,786,5,5,4459,-15.43
4,53,4,5616,-11.63,1157,0,0,4459,-15.43
4,53,5,6413,-11.07,797,0,0,4459,-15.43
4,53,6,7210,-11.07,797,0,0,4459,-15.43
4,53,7,8007,-12.47,797,0,0,4459,-15.43
0,54,0,792,-7.63,797,5,5,792,-7.63
3,54,0,792,-10.63,797,0,0,1350,-12.19
3,54,1,1350,-12.19,1070,5,5,1350,-12.19
3,54,2,3086,-10.97,1811,0,0,1350,-12.19
4,54,0,792,-11.63,797,0,0,4459,-15.09
4,54,1,1350,-13.19,1070,0,0,4459,-15.09
4,54,2,3086,-11.97,1811,0,0,4459,-15.09
4,54,3,4459,-15.09,786,5,5,4459,-15.09
4,54,4,5616,-11.29,1157,0,0,4459,-15.09
4,54,5,6413,-10.73,797,0,0,4459,-15.09
4,54,6,7210,-10.73,797,0,0,4459,-15.09
4,54,7,8007,-12.13,797,0,0,4459,-15.09
0,55,0,767,-2.44,797,31,31,767,-2.44
3,55,0,767,-5.44,797,0,0,3646,-8.15
3,55,1,1328,-7,1070,0,0,3646,-8.15
3,55,2,3646,-8.15,1811,69,69,3646,-8.15
4,55,0,767,-6.44,797,0,0,4434,-9.9
4,55,1,1328,-8,1070,0,0,4434,-9.9
4,55,2,3646,-9.15,1811,7,7,4434,-9.9
4,55,3,4434,-9.9,786,31,31,4434,-9.9
4,55,4,5588,-6.1,1157,0,0,4434,-9.9
4,55,5,6388,-5.54,797,0,0,4434,-9.9
4,55,6,7185,-5.54,797,0,0,4434,-9.9
4,55,7,7982,-6.94,797,0,0,4434,-9.9
0,56,0,85,-3.3,797,76,76,85,-3.3
3,56,0,85,-6.3,797,0,0,3586,-8.74
3,56,1,1855,-7.92,1070,19,19,3586,-8.74
3,56,2,3586,-8.74,1811,55,55,3586,-8.74
4,56,0,85,-7.3,797,0,0,3707,-10.76
4,56,1,1855,-8.92,1070,0,0,3707,-10.76
4,56,2,3586,-9.74,1811,0,0,3707,-10.76
4,56,3,3707,-10.76,786,73,73,3707,-10.76
4,56,4,5149,-7.54,1157,0,0,3707,-10.76
4,56,5,5706,-6.4,797,0,0,3707,-10.76
4,56,6,6503,-6.4,797,0,0,3707,-10.76
4,56,7,7300,-7.8,797,0,0,3707,-10.76
0,57,0,767,-2.44,797,31,31,767,-2.44
3,57,0,767,-5.44,797,0,0,3646,-8.15
3,57,1,1328,-7,1070,0,0,3646,-8.15
3,57,2,3646,-8.15,1811,69,69,3646,-8.15
4,57,0,767,-6.44,797,0,0,4434,-9.9
4,57,1,1328,-8,1070,0,0,4434,-9.9
4,57,2,3646,-9.15,1811,7,7,4434,-9.9
4,57,3,4434,-9.9,786,31,31,4434,-9.9
4,57,4,5588,-6.1,1157,0,0,4434,-9.9
4,57,5,6388,-5.54,797,0,0,4434,-9.9
4,57,6,7185,-5.54,797,0,0,4434,-9.9
4,57,7,7982,-6.94,797,0,0,4434,-9.9
0,58,0,85,-2.96,797,76,76,85,-2.96
3,58,0,85,-5.96,797,0,0,3586,-8.52
3,58,1,1855,-7.58,1070,3,3,3586,-8.52
3,58,2,3586,-8.52,1811,55,55,3586,-8.52
4,58,0,85,-6.96,797,0,0,3707,-10.42
4,58,1,1855,-8.58,1070,0,0,3707,-10.42
4,58,2,3586,-9.52,1811,3,3,3707,-10.42
4,58,3,3707,-10.42,786,73,73,3707,-10.42
4,58,4,5149,-7.2,1157,0,0,3707,-10.42
4,58,5,5706,-6.06,797,0,0,3707,-10.42
4,58,6,6503,-6.06,797,0,0,3707,-10.42
4,58,7,7300,-7.46,797,0,0,3707,-10.42
0,59,0,85,-3.3,797,76,76,85,-3.3
3,59,0,85,-6.3,797,0,0,3586,-8.74
3,59,1,1855,-7.92,1070,19,19,3586,-8.74
3,59,2,3586,-8.74,1811,55,55,3586,-8.74
4,59,0,85,-7.3,797,0,0,3707,-10.76
4,59,1,1855,-8.92,1070,0,0,3707,-10.76
4,59,2,3586,-9.74,1811,0,0,3707,-10.76
4,59,3,3707,-10.76,786,73,73,3707,-10.76
4,59,4,5149,-7.54,1157,0,0,3707,-10.76
4,59,5,5706,-6.4,797,0,0,3707,-10.76
4,59,6,6503,-6.4,797,0,0,3707,-10.76
4,59,7,7300,-7.8,797,0,0,3707,-10.76
0,60,0,346,-6.7,797,17,17,346,-6.7
3,60,0,346,-9.7,797,0,0,3586,-11.72
3,60,1,1030,-11.26,1070,1,1,3586,-11.72
3,60,2,3586,-11.72,1811,20,20,3586,-11.72
4,60,0,346,-10.7,797,0,0,4028,-14.16
4,60,1,1030,-12.26,1070,0,0,4028,-14.16
4,60,2,3586,-12.72,1811,0,0,4028,-14.16
4,60,3,4028,-14.16,786,17,17,4028,-14.16
4,60,4,4999,-10.36,1157,0,0,4028,-14.16
4,60,5,5967,-9.8,797,0,0,4028,-14.16
4,60,6,6764,-9.8,797,0,0,4028,-14.16
4,60,7,7561,-11.2,797,0,0,4028,-14.16
0,61,0,346,-6.36,797,17,17,346,-6.36
3,61,0,346,-9.36,797,0,0,3586,-11.47
3,61,1,1030,-10.92,1070,1,1,3586,-11.47
3,61,2,3586,-11.47,1811,27,27,3586,-11.47
4,61,0,346,-10.36,797,0,0,4028,-13.82
4,61,1,1030,-11.92,1070,0,0,4028,-13.82
4,61,2,3586,-12.47,1811,0,0,4028,-13.82
4,61,3,4028,-13.82,786,17,17,4028,-13.82
4,61,4,4999,-10.02,1157,0,0,4028,-13.82
4,61,5,5967,-9.46,797,0,0,4028,-13.82
4,61,6,6764,-9.46,797,0,0,4028,-13.82
4,61,7,7561,-10.86,797,0,0,4028,-13.82
0,62,0,85,-5.3,797,81,76,85,-5.3
3,62,0,85,-8.3,797,0,0,3586,-11.25
3,62,1,1855,-9.92,1070,0,0,3586,-11.25
3,62,2,3586,-11.25,1811,49,49,3586,-11.25
4,62,0,85,-9.3,797,0,0,3707,-12.76
4,62,1,1855,-10.92,1070,0,0,3707,-12.76
4,62,2,3586,-12.25,1811,9,9,3707,-12.76
4,62,3,3707,-12.76,786,78,73,3707,-12.76
4,62,4,5149,-9.54,1157,0,0,3707,-12.76
4,62,5,5706,-8.4,797,0,0,3707,-12.76
4,62,6,6503,-8.4,797,0,0,3707,-12.76
4,62,7,7300,-9.8,797,0,0,3707,-12.76
0,63,0,85,-5.3,797,81,76,85,-5.3
3,63,0,85,-8.3,797,0,0,3586,-11.25
3,63,1,1855,-9.92,1070,0,0,3586,-11.25
3,63,2,3586,-11.25,1811,49,49,3586,-11.25
4,63,0,85,-9.3,797,0,0,3707,-12.76
4,63,1,1855,-10.92,1070,0,0,3707,-12.76
4,63,2,3586,-12.25,1811,9,9,3707,-12.76
4,63,3,3707,-12.76,786,78,73,3707,-12.76
4,63,4,5149,-9.54,1157,0,0,3707,-12.76
4,63,5,5706,-8.4,797,0,0,3707,-12.76
4,63,6,6503,-8.4,797,0,0,3707,-12.76
4,63,7,7300,-9.8,797,0,0,3707,-12.76
0,64,0,346,-6.26,797,3,3,346,-6.26
3,64,0,346,-9.26,797,0,0,1030,-10.82
3,64,1,1030,-10.82,1070,3,3,1030,-10.82
3,64,2,2996,-10.59,1811,17,17,1030,-10.82
4,64,0,346,-10.26,797,0,0,4028,-13.72
4,64,1,1030,-11.82,1070,0,0,4028,-13.72
4,64,2,2996,-11.59,1811,0,0,4028,-13.72
4,64,3,4028,-13.72,786,3,3,4028,-13.72
4,64,4,4999,-9.92,1157,0,0,4028,-13.72
4,64,5,5967,-9.36,797,0,0,4028,-13.72
4,64,6,6764,-9.36,797,0,0,4028,-13.72
4,64,7,7561,-10.76,797,0,0,4028,-13.72
0,65,0,792,-7.3,797,5,5,792,-7.3
3,65,0,792,-10.3,797,0,0,1350,-11.86
3,65,1,1350,-11.86,1070,5,5,1350,-11.86
3,65,2,3086,-10.09,1811,0,0,1350,-11.86
4,65,0,792,-11.3,797,0,0,4459,-14.76
4,65,1,1350,-12.86,1070,0,0,4459,-14.76
4,65,2,3086,-11.08,1811,0,0,4459,-14.76
4,65,3,4459,-14.76,786,5,5,4459,-14.76
4,65,4,5616,-10.96,1157,0,0,4459,-14.76
4,65,5,6413,-10.4,797,0,0,4459,-14.76
4,65,6,7210,-10.4,797,0,0,4459,-14.76
4,65,7,8007,-11.8,797,0,0,4459,-14.76
0,66,0,792,-8.19,797,5,5,792,-8.19
3,66,0,792,-11.19,797,0,0,1350,-12.75
3,66,1,1350,-12.75,1070,5,5,1350,-12.75
3,66,2,3086,-10.97,1811,0,0,1350,-12.75
4,66,0,792,-12.19,797,0,0,4459,-15.65
4,66,1,1350,-13.75,1070,0,0,4459,-15.65
4,66,2,3086,-11.97,1811,0,0,4459,-15.65
4,66,3,4459,-15.65,786,5,5,4459,-15.65
4,66,4,5616,-11.85,1157,0,0,4459,-15.65
4,66,5,6413,-11.29,797,0,0,4459,-15.65
4,66,6,7210,-11.29,797,0,0,4459,-15.65
4,66,7,8007,-12.69,797,0,0,4459,-15.65
0,67,0,792,-8.19,797,5,5,792,-8.19
3,67,0,792,-11.19,797,0,0,1350,-12.75
3,67,1,1350,-12.75,1070,5,5,1350,-12.75
3,67,2,3086,-10.97,1811,0,0,1350,-12.75
4,67,0,792,-12.19,797,0,0,4459,-15.65
4,67,1,1350,-13.75,1070,0,0,4459,-15.65
4,67,2,3086,-11.97,1811,0,0,4459,-15.65
4,67,3,4459,-15.65,786,5,5,4459,-15.65
4,67,4,5616,-11.85,1157,0,0,4459,-15.65
4,67,5,6413,-11.29,797,0,0,4459,-15.65
4,67,6,7210,-11.29,797,0,0,4459,-15.65
4,67,7,8007,-12.69,797,0,0,4459,-15.65
0,68,0,85,-3.3,797,76,76,85,-3.3
3,68,0,85,-6.3,797,0,0,3586,-8.74
3,68,1,1855,-7.92,1070,19,19,3586,-8.74
3,68,2,3586,-8.74,1811,55,55,3586,-8.74
4,68,0,85,-7.3,797,0,0,3707,-10.76
4,68,1,1855,-8.92,1070,0,0,3707,-10.76
4,68,2,3586,-9.74,1811,0,0,3707,-10.76
4,68,3,3707,-10.76,786,73,73,3707,-10.76
4,68,4,5149,-7.54,1157,0,0,3707,-10.76
4,68,5,5706,-6.4,797,0,0,3707,-10.76
4,68,6,6503,-6.4,797,0,0,3707,-10.76
4,68,7,7300,-7.8,797,0,0,3707,-10.76
0,69,0,85,-2.52,797,40,39,85,-2.52
3,69,0,85,-5.52,797,0,0,3398,-7.37
3,69,1,818,-7.08,1070,12,12,3398,-7.37
3,69,2,3398,-7.37,1811,208,208,3398,-7.37
4,69,0,85,-6.52,797,0,0,3707,-9.98
4,69,1,818,-8.08,1070,0,0,3707,-9.98
4,69,2,3398,-8.37,1811,0,0,3707,-9.98
4,69,3,3707,-9.98,786,38,37,3707,-9.98
4,69,4,5149,-6.76,1157,0,0,3707,-9.98
4,69,5,5706,-5.62,797,0,0,3707,-9.98
4,69,6,6503,-5.62,797,0,0,3707,-9.98
4,69,7,7300,-7.02,797,0,0,3707,-9.98
0,70,0,85,-3.64,797,76,76,85,-3.64
3,70,0,85,-6.64,797,0,0,3586,-8.96
3,70,1,1855,-8.26,1070,20,20,3586,-8.96
3,70,2,3586,-8.96,1811,55,55,3586,-8.96
4,70,0,85,-7.64,797,0,0,3707,-11.1
4,70,1,1855,-9.26,1070,0,0,3707,-11.1
4,70,2,3586,-9.96,1811,0,0,3707,-11.1
4,70,3,3707,-11.1,786,73,73,3707,-11.1
4,70,4,5149,-7.88,1157,0,0,3707,-11.1
4,70,5,5706,-6.74,797,0,0,3707,-11.1
4,70,6,6503,-6.74,797,0,0,3707,-11.1
4,70,7,7300,-8.14,797,0,0,3707,-11.1
0,71,0,85,-2.86,797,39,39,85,-2.86
3,71,0,85,-5.86,797,0,0,3398,-7.59
3,71,1,818,-7.42,1070,34,34,3398,-7.59
3,71,2,3398,-7.59,1811,208,208,3398,-7.59
4,71,0,85,-6.86,797,0,0,3707,-10.32
4,71,1,818,-8.42,1070,0,0,3707,-10.32
4,71,2,3398,-8.59,1811,0,0,3707,-10.32
4,71,3,3707,-10.32,786,37,37,3707,-10.32
4,71,4,5149,-7.1,1157,0,0,3707,-10.32
4,71,5,5706,-5.96,797,0,0,3707,-10.32
4,71,6,6503,-5.96,797,0,0,3707,-10.32
4,71,7,7300,-7.36,797,0,0,3707,-10.32
0,72,0,85,-3.42,797,39,39,85,-3.42
3,72,0,85,-6.42,797,0,0,818,-7.98
3,72,1,818,-7.98,1070,50,50,818,-7.98
3,72,2,3398,-7.96,1811,208,208,818,-7.98
4,72,0,85,-7.42,797,0,0,3707,-10.88
4,72,1,818,-8.98,1070,0,0,3707,-10.88
4,72,2,3398,-8.96,1811,0,0,3707,-10.88
4,72,3,3707,-10.88,786,37,37,3707,-10.88
4,72,4,5149,-7.66,1157,0,0,3707,-10.88
4,72,5,5706,-6.52,797,0,0,3707,-10.88
4,72,6,6503,-6.52,797,0,0,3707,-10.88
4,72,7,7300,-7.92,797,0,0,3707,-10.88
0,73,0,767,-2.78,797,31,31,767,-2.78
3,73,0,767,-5.78,797,0,0,3587,-8.12
3,73,1,1328,-7.34,1070,11,11,3587,-8.12
3,73,2,3587,-8.12,1811,63,63,3587,-8.12
4,73,0,767,-6.78,797,0,0,4434,-10.24
4,73,1,1328,-8.34,1070,0,0,4434,-10.24
4,73,2,3587,-9.12,1811,0,0,4434,-10.24
4,73,3,4434,-10.24,786,31,31,4434,-10.24
4,73,4,5588,-6.44,1157,0,0,4434,-10.24
4,73,5,6388,-5.88,797,0,0,4434,-10.24
4,73,6,7185,-5.88,797,0,0,4434,-10.24
4,73,7,7982,-7.28,797,0,0,4434,-10.24
0,74,0,792,-7.63,797,5,5,792,-7.63
3,74,0,792,-10.63,797,0,0,1350,-12.19
3,74,1,1350,-12.19,1070,5,5,1350,-12.19
3,74,2,3086,-10.88,1811,0,0,1350,-12.19
4,74,0,792,-11.63,797,0,0,4459,-15.09
4,74,1,1350,-13.19,1070,0,0,4459,-15.09
4,74,2,3086,-11.88,1811,0,0,4459,-15.09
4,74,3,4459,-15.09,786,5,5,4459,-15.09
4,74,4,5616,-11.29,1157,0,0,4459,-15.09
4,74,5,6413,-10.73,797,0,0,4459,-15.09
4,74,6,7210,-10.73,797,0,0,4459,-15.09
4,74,7,8007,-12.13,797,0,0,4459,-15.09
0,75,0,85,-3.3,797,76,76,85,-3.3
3,75,0,85,-6.3,797,0,0,3586,-8.62
3,75,1,1855,-7.92,1070,20,20,3586,-8.62
3,75,2,3586,-8.62,1811,55,55,3586,-8.62
4,75,0,85,-7.3,797,0,0,3707,-10.76
4,75,1,1855,-8.92,1070,0,0,3707,-10.76
4,75,2,3586,-9.62,1811,0,0,3707,-10.76
4,75,3,3707,-10.76,786,73,73,3707,-10.76
4,75,4,5149,-7.54,1157,0,0,3707,-10.76
4,75,5,5706,-6.4,797,0,0,3707,-10.76
4,75,6,6503,-6.4,797,0,0,3707,-10.76
4,75,7,7300,-7.8,797,0,0,3707,-10.76
0,76,0,792,-7.85,797,5,5,792,-7.85
3,76,0,792,-10.85,797,0,0,1350,-12.41
3,76,1,1350,-12.41,1070,5,5,1350,-12.41
3,76,2,3086,-10.63,1811,0,0,1350,-12.41
4,76,0,792,-11.85,797,0,0,4459,-15.31
4,76,1,1350,-13.41,1070,0,0,4459,-15.31
4,76,2,3086,-11.63,1811,0,0,4459,-15.31
4,76,3,4459,-15.31,786,5,5,4459,-15.31
4,76,4,5616,-11.51,1157,0,0,4459,-15.31
4,76,5,6413,-10.95,797,0,0,4459,-15.31
4,76,6,7210,-10.95,797,0,0,4459,-15.31
4,76,7,8007,-12.35,797,0,0,4459,-15.31
0,77,0,85,-3.3,797,76,76,85,-3.3
3,77,0,85,-6.3,797,0,0,3586,-8.62
3,77,1,1855,-7.92,1070,20,20,3586,-8.62
3,77,2,3586,-8.62,1811,55,55,3586,-8.62
4,77,0,85,-7.3,797,0,0,3707,-10.76
4,77,1,1855,-8.92,1070,0,0,3707,-10.76
4,77,2,3586,-9.62,1811,0,0,3707,-10.76
4,77,3,3707,-10.76,786,73,73,3707,-10.76
4,77,4,5149,-7.54,1157,0,0,3707,-10.76
4,77,5,5706,-6.4,797,0,0,3707,-10.76
4,77,6,6503,-6.4,797,0,0,3707,-10.76
4,77,7,7300,-7.8,797,0,0,3707,-10.76
0,78,0,85,-2.52,797,39,39,85,-2.52
3,78,0,85,-5.52,797,0,0,3398,-7.25
3,78,1,818,-7.08,1070,34,34,3398,-7.25
3,78,2,3398,-7.25,1811,208,208,3398,-7.25
4,78,0,85,-6.52,797,0,0,3707,-9.98
4,78,1,818,-8.08,1070,0,0,3707,-9.98
4,78,2,3398,-8.25,1811,0,0,3707,-9.98
4,78,3,3707,-9.98,786,37,37,3707,-9.98
4,78,4,5149,-6.76,1157,0,0,3707,-9.98
4,78,5,5706,-5.62,797,0,0,3707,-9.98
4,78,6,6503,-5.62,797,0,0,3707,-9.98
4,78,7,7300,-7.02,797,0,0,3707,-9.98
0,79,0,85,-5.7,797,19,19,85,-5.7
3,79,0,85,-8.7,797,0,0,818,-10.26
3,79,1,818,-10.26,1070,20,20,818,-10.26
3,79,2,2893,-10.11,1811,179,179,818,-10.26
4,79,0,85,-9.7,797,0,0,3707,-13.16
4,79,1,818,-11.26,1070,0,0,3707,-13.16
4,79,2,2893,-11.11,1811,0,0,3707,-13.16
4,79,3,3707,-13.16,786,17,17,3707,-13.16
4,79,4,5149,-9.94,1157,0,0,3707,-13.16
4,79,5,5706,-8.8,797,0,0,3707,-13.16
4,79,6,6503,-8.8,797,0,0,3707,-13.16
4,79,7,7300,-10.2,797,0,0,3707,-13.16
0,80,0,85,-3.3,797,76,76,85,-3.3
3,80,0,85,-6.3,797,0,0,3586,-8.62
3,80,1,1855,-7.92,1070,20,20,3586,-8.62
3,80,2,3586,-8.62,1811,55,55,3586,-8.62
4,80,0,85,-7.3,797,0,0,3707,-10.76
4,80,1,1855,-8.92,1070,0,0,3707,-10.76
4,80,2,3586,-9.62,1811,0,0,3707,-10.76
4,80,3,3707,-10.76,786,73,73,3707,-10.76
4,80,4,5149,-7.54,1157,0,0,3707,-10.76
4,80,5,5706,-6.4,797,0,0,3707,-10.76
4,80,6,6503,-6.4,797,0,0,3707,-10.76
4,80,7,7300,-7.8,797,0,0,3707,-10.76
0,81,0,85,-2.86,797,39,39,85,-2.86
3,81,0,85,-5.86,797,0,0,3398,-7.47
3,81,1,818,-7.42,1070,35,35,3398,-7.47
3,81,2,3398,-7.47,1811,208,208,3398,-7.47
4,81,0,85,-6.86,797,0,0,3707,-10.32
4,81,1,818,-8.42,1070,0,0,3707,-10.32
4,81,2,3398,-8.47,1811,0,0,3707,-10.32
4,81,3,3707,-10.32,786,37,37,3707,-10.32
4,81,4,5149,-7.1,1157,0,0,3707,-10.32
4,81,5,5706,-5.96,797,0,0,3707,-10.32
4,81,6,6503,-5.96,797,0,0,3707,-10.32
4,81,7,7300,-7.36,797,0,0,3707,-10.32
0,82,0,85,-1.86,797,23,19,85,-1.86
3,82,0,85,-4.86,797,0,0,2893,-6.56
3,82,1,818,-6.42,1070,12,12,2893,-6.56
3,82,2,2893,-6.56,1811,338,338,2893,-6.56
4,82,0,85,-5.86,797,0,0,3707,-9.32
4,82,1,818,-7.42,1070,0,0,3707,-9.32
4,82,2,2893,-7.56,1811,0,0,3707,-9.32
4,82,3,3707,-9.32,786,21,17,3707,-9.32
4,82,4,5149,-6.1,1157,0,0,3707,-9.32
4,82,5,5706,-4.96,797,0,0,3707,-9.32
4,82,6,6503,-4.96,797,0,0,3707,-9.32
4,82,7,7300,-6.36,797,0,0,3707,-9.32
0,83,0,85,-3.08,797,39,39,85,-3.08
3,83,0,85,-6.08,797,0,0,818,-7.64
3,83,1,818,-7.64,1070,50,50,818,-7.64
3,83,2,3398,-7.62,1811,208,208,818,-7.64
4,83,0,85,-7.08,797,0,0,3707,-10.54
4,83,1,818,-8.64,1070,0,0,3707,-10.54
4,83,2,3398,-8.62,1811,0,0,3707,-10.54
4,83,3,3707,-10.54,786,37,37,3707,-10.54
4,83,4,5149,-7.32,1157,0,0,3707,-10.54
4,83,5,5706,-6.18,797,0,0,3707,-10.54
